smiles,egfr,her2,qed,sa,source
NC1(Oc2ncc(C(=O)NC=O)c(CF)c2C2(O)C=C(O)C=CN2)CC=CC1,-8.3,-8.3,0.2684,4.8945,seed999
CCc1ccccc1C(N)(C=O)C(N)C(=O)C1(O)OC(F)=NC2CCC=C21,-8.3,-8.3,0.4942,4.9635,seed999
CC1=C(C2=COC=CC2)C(OC2(O)C=CC=C(N)N2)=C(N(C)C=O)C(N)=C1,-8.3,-8.3,0.3511,4.7568,seed999
CC1=C(C)C(N(C=O)C(C)O)=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=C1,-8.3,-8.3,0.5255,2.9189,seed999
CCNC(N)(O)C1(N)NC(C2=CC=CC2)=C(C2=NC=CC=C2C)C=C1C,-8.3,-8.3,0.5122,4.4783,seed999
CC(=O)C1=CC=C(C2=C(N)NC(C)C(C3=CC(CO)=CC3)=C2C=O)C=C1,-8.3,-8.3,0.5595,3.906,seed999
CC1=CC(C#CC=O)=C(C2=CC=NC=C2)C(S)=C1C1=C(O)C=C(CO)N1,-8.3,-8.3,0.3268,3.6128,seed999
CCC1(C2=C(OC)C(N(C=O)C(Cl)=NC)=C(S)C(C)=C2)C=CC=C(C)C1,-8.2,-8.3,0.2507,4.5922,seed999
O=CC1=C(C=O)CN(C2=NC(C(=O)C3=CC=CC=N3)=CC(=O)C2(O)Cl)N=C1,-8.2,-8.3,0.4394,4.4967,seed999
CC1=C2C(=C(C(OC3=CC(=O)C=C3)C(N)=O)C(N)=C(O)C2CN)C=CC1,-8.3,-8.2,0.5737,4.6973,seed999
CC(=O)C(=O)N1NC1(NC1=C(C)C(N)=CC=C1)C1=NCN(CN)C(=O)O1,-8.2,-8.3,0.3036,4.6642,seed999
CC1=C(C=O)C(=O)C(C2=C(C)C(C3=NCN=N3)=CC(N)=C2N)=C(C)C1=O,-8.2,-8.2,0.3694,3.8798,seed999
CC1=C(O)OC(=C2CN=C(F)C2)C(=O)N1c1c(N)c(C)c(C(=O)F)c(O)c1N,-8.2,-8.2,0.1971,4.274,seed999
CC(NCN)(C(=O)NC1=C(C2(C(O)Cl)C=CC(F)=C2)C=C(C(=O)O)C(=O)C1F)C(N)O,-8.2,-8.2,0.1319,5.7033,seed999
COC1(N(C)C2(C(=O)C3=CC=CC=C3)C=COC=C2)C=C(C)C(C)=CC1,-8.2,-8.2,0.5876,4.3527,seed999
CCOC1(N)C=CC2C(N3CC(C)=C(N)C3)=C(CC)C(CC)=C(C)C2(CC)C1,-8.2,-8.2,0.5178,5.1709,seed999
CC1=C(N)C(S)=C(N(C)CC2=C(C)C=C(C3=CC=CC=C3)N=C2Cl)C=C1,-8.2,-8.2,0.3535,2.7438,seed999
CC1=C(CN)C=C(C(=O)C2=C(O)C(C(=O)C(O)=C=O)=C(OC3=CCNC=C3)CO2)C(Cl)=C1N,-8.2,-8.2,0.1289,4.4407,seed999
CNC1=C(C2(C=O)OCC(CN)=C2C=O)C(O)=C(c2cc(S)c(C=O)c(NC)c2)CN1CCN,-8.3,-8.1,0.1991,4.8831,seed999
CC1=CCN(C(C)(C)OC2(C=O)C(C3CC=CC3)=CC(N)(N)C(C)=C2O)C(C)=C1N,-8.2,-8.2,0.309,4.9172,seed999
CNC1=NN(C2=C(N=CN)NC(N3C=C(N)CC3)=C(C(Cl)NC)S2)NC=C1N,-8.1,-8.1,0.1266,5.427,seed999
CCC1=C(C2=C(C(C)=O)C(=O)CN=C2C2=CC=C(O)C=C2)C=C(C)C=C1,-8.1,-8.1,0.8581,2.7036,seed999
CCOC(C)(O)c1nc(-c2cncc(NC)c2)nc(C2(Cl)CC=CN2)c1C,-8.1,-8.1,0.397,4.5876,seed999
CC1=C(C(S)(C2=CC(C#N)=C(C)C(=O)C2)C2=CNC(C)=C(N)N2C)C=CC1,-8.1,-8.1,0.6552,4.943,seed999
CC1=C(N)C(C2(N)C=CNC2)=C(C)C(C)=C1C(F)(S)C1=CC(Cl)=CC=C1,-8.1,-8.1,0.4676,4.4156,seed999
CNc1c(F)ccc(C2=NC(F)(C#N)C(F)=C(C3=CCC=C3)N2CS)c1C,-8.1,-8.1,0.5925,4.5397,seed999
NC1=C(CO)C(O)C=CC1=C1C=C(C2=COC(=O)CN2)NC=C1N1C=CCC1,-8.1,-8.1,0.4313,4.9769,seed999
CC1=C(C2=C(N)C(N)=C(N)N=C2[SH]=O)C=C(F)C(C2=CCC(N)=C2)=C1O,-8.1,-8.1,0.445,4.2904,seed999
CCN(C1=C(NC)C(O)=CC(C2(O)CC(S)=NC(C)=C2C)=C1)C1=C(C)CC(=O)O1,-8.1,-8.1,0.3319,4.674,seed999
CCC(C)C1(C2=C(C3C=C(CN)C(C(C)Cl)N=C3N(C)CN)CC(N=O)=C(F)O2)CCC(C(=O)C(C)=O)=C1C,-8.0,-8.1,0.1298,5.9832,seed999
CC1=C(C(N)(C=C2C=CC=C2)C2=NC=C(C=O)N2)C(C2=COC=CO2)=C(C#N)C=C1,-8.0,-8.0,0.7456,4.6504,seed999
N#CC1=C(N2CC2=O)C(=O)C(C2=CC=CC=C2)C(C2=CC=CC=C2)=C1O,-8.0,-8.0,0.8697,3.4235,seed999
CC1=CNCC(C2=NC(O)=C(O)C(C)=C2C2(S)C=CC(N)=NN2C)=C1N,-8.0,-8.0,0.4225,5.0049,seed999
CNC1=C(C(C2=CCC(=O)C=C2)=C(C)OC2=NCC=C2)CC(N)=C(Cl)S1=O,-8.0,-8.0,0.7011,5.1641,seed999
CCSc1cc(C2=C(Cl)NC(C)=C(C3(O)CC=C(N)C3)N2CF)cc(C(C)CC=O)c1,-8.0,-8.0,0.2909,4.8675,seed999
C#CN1C(NC)=C(N)NC(NC=O)=C1C1=C(O)C=C(F)C(C(=[SH]C)C(=O)C2=CC(C)(C=O)C=CN2)=N1,-8.0,-8.0,0.0793,5.4986,seed999
CC1=C(C=O)C(NN)(OC(=O)C2=C(Cl)N(S)N(C(=O)OC(F)C(=O)C(=O)C=O)C=C2)C=C1,-7.9,-8.1,0.048,5.4944,seed999
CN(NC1=CC=C(CN)C=C1)C1(S)CC(O)=C(C(C)(C)CO)C(S)=C1F,-8.0,-8.0,0.2511,4.2659,seed999
CC1=CC(N)=C(C)C(=O)C1(Cl)Oc1nc(NN)c(N)c([SH]2CCC(N)=N2)c1N,-8.0,-8.0,0.1563,5.5333,seed999
CNC1=CC(C)=C(C2=NC3=C(C)C(N(C)C)=C(O)C(=O)C3=C(O)C2)C=C1,-8.0,-8.0,0.7768,3.386,seed999
CNC(N)(Cl)C1=CN(C2=NC=C(C)C=C2N(C)C2=CCC=C2)C(C)C=C1,-8.0,-8.0,0.4718,4.8294,seed999
CC1=C2OC(O)=C(C3=C(C)C(F)=C(CN)C=C3)C(C(C)(F)OC3(CS)C=CC=C3)=C2NCO1,-8.0,-8.0,0.4554,4.9478,seed999
CCC(F)(C(=O)NC1=C(N2N=CC=CN2)C(O)=C(F)C(N)(F)S1=O)C(C)Cl,-8.0,-8.0,0.3889,5.7004,seed999
CCC1=C(C)C2N(C)C2(CBr)C(OC)=C1C1=NC(NCO)=NC(=O)C1O,-8.0,-8.0,0.3315,5.3241,seed999
CC1C(N)=CC(O)(C(C)(N)C2(NC3=CC(Cl)=CC3)C=CSC=C2)C(F)=C1F,-8.0,-8.0,0.5657,5.7665,seed999
CCC1=C(CNC)CN(c2c(CC)c(CCl)c(C)c(C(C)=O)c2CCCN)C1,-7.9,-8.0,0.3487,3.4871,seed999
CC1=C(c2ccc(C(S)C=O)c(C3=CCCC3)c2C)C=C(O)C(O)(C(=O)F)O1,-8.0,-7.9,0.3906,4.7618,seed999
CC1=C(C(=O)N(C2=NNC(N)=C2)C2(Br)NN2)C(C)SC(N(C=O)CO)=N1,-7.9,-7.9,0.1341,4.9588,seed999
CCC1=C(CN2C(=O)C(S)C=C(S)C2(C)N)C(C)=CC(C2=CCC=C2)=C1,-7.9,-7.9,0.6843,4.6248,seed999
CC1=NC(C(C2=CC(C)(OC=O)C(N)=C(F)N2O)=C2NC=CC=C2N)=C(C)N1,-7.9,-7.9,0.3838,4.8628,seed999
C=C(O)N=C1C(CC)=CN=C1C1=C(CC)N=C(C2=C(N)C(N(C)CC)=C(F)C=C2)C(OC)=C1F,-7.8,-8.0,0.4091,3.8685,seed999
CC1=CC=CC(C2=CC=C(N)C=C2C2=C(C(C)O)C(N)=CC(C#N)=C2)=C1,-7.9,-7.9,0.6134,2.9857,seed999
CC1=CC(C2(F)C=C(C)C(C3=CCC=C(F)O3)=C(OCN)N2C)=CC=C1N,-7.9,-7.9,0.475,4.4749,seed999
CNc1c(F)c(C2=CCC=C2)c(N)c(N(C)C=O)c1-c1cccc(Cl)c1N,-7.9,-7.9,0.5284,3.5874,seed999
CC(=O)C(=O)c1c(F)c(O)nc(Cl)c1C1=C(N)N=CC(NC2=CCCC2)C1=O,-7.9,-7.9,0.3841,4.5088,seed999
CC1=NC(C2=CC(Cl)NC2)=NC(N2C(C)=C(NO)CCC2(C)F)=C1CN,-7.9,-7.9,0.3599,4.8799,seed999
COc1nc(N(C)C2=CCC=C2)c(-c2cccc(C)c2S)cc1C(=O)C=O,-7.9,-7.9,0.355,3.577,seed999
CC1=CC(N)(C2=C(c3cccc(N)c3)C=C(C)C(F)(C(N)=O)C2C(N)=O)CC1,-7.9,-7.9,0.4635,4.5815,seed999
CC1=CN(c2cc(F)c(C3=NC(=S=O)OC3)c(C)c2C=O)C(C=O)=C(C(N)=O)C1(N)N,-7.9,-7.9,0.3033,4.5316,seed999
C=C(C1=C(C)C(C)=C(C(N)O)C(C)=C1C1=NC=CN1)N1C=CCCC1F,-7.9,-7.9,0.5747,4.5857,seed999
CNC1=C(NC(C)(Cl)C2=C(N(C)C(=O)O)CNC(=O)C2)C(O)=CC(C2=CCC=C2)=C1N,-7.9,-7.9,0.1293,4.5967,seed999
CC1=C(C2(N(C)C)C=CC=C2C(=O)NN)C(O)=C(C(N)C(C)O)C=C1O,-7.9,-7.9,0.1875,4.6446,seed999
CC1=C(O)C(=O)N=C(C(=O)C2=C(CC(C)N(CN)C3(F)CC=CC3)CC=CO2)C1(Cl)C(C)C,-7.8,-7.9,0.2337,5.4032,seed999
CC1=CN(C2C=CC(O)=C(N3C(C)=CC4=CNNC4=C3C(=O)Cl)C2=O)C=C(S)C1,-7.9,-7.8,0.4044,5.1,seed999
CN(C)c1ccc(-c2c(N)c(CN)c(N(C)C=O)c(O)c2C2C=CCC2)cc1,-7.8,-7.8,0.3095,3.7586,seed999
COCC1=C(NC2(N)NC2=O)SC(OC(C)F)=C1C1=C(C)C=C(N)C=C1,-7.8,-7.8,0.3322,4.2508,seed999
N=C1C=C(Cl)C(=O)C(C(=N)C(N)CN)=C1C(=O)C1(N)C=CC=C(CN)N1,-7.8,-7.8,0.2164,5.0663,seed999
COC(F)C1(C(=O)C2=C(C(O)O)CC(N(C)CCN)=C(Cl)C2=O)CCC=C1C,-7.8,-7.8,0.3087,4.928,seed999
CCN(C=O)C1=C(S)C(N)=CC(C)(C2=C(CC(C)C)C=CC(C)=C2C)O1,-7.8,-7.8,0.5804,4.1838,seed999
CC1=CN(C)C(N(C)c2cncc(C(=O)N3C=CCC3)c2N)=C(CF)N1C,-7.8,-7.8,0.875,4.1004,seed999
CNC(Br)CC(=O)C(=S=O)C12CC=CC1C(N1C=C(O)CC(Cl)=C1)=CC=N2,-7.8,-7.8,0.2688,5.9038,seed999
CCc1c(C)cc(N(C)C(C)Br)c(N)c1N1N=C(O)NC(N2CCC=C2C)=C1N,-7.8,-7.8,0.3012,4.5713,seed999
CNC1=C(F)C(C2=C(NC)C(N)=C(N)C=C2Br)=NC(C2(N)C=CC=C2)=N1,-7.8,-7.8,0.4812,3.906,seed999
CCNCC1(N)OC(=C(C)C2=C(C3NN3)CC=CN2)OC(NC=O)=C1N,-7.8,-7.8,0.2124,5.1062,seed999
CC1=C(F)C(C2=CCC(S)=CC2=O)=C(OC#N)C(C)=C1N(C=O)C(N)=O,-7.8,-7.8,0.4768,4.229,seed999
CC1=CC=C(C(O)F)C(C2(F)C=CC(C)(N)C(O)=C2)(C(C)(O)C2=CCCC2)C1,-7.8,-7.8,0.5469,5.736,seed999
COC1=C2C(O)=C(F)C(N)(O)C(NC(N)(N)NC(=O)NC(=S)CN)=C2CO1,-7.8,-7.8,0.1684,4.939,seed999
CC1=C2NC(=C3NC=C(N)C(C(C)C(=O)O)O3)OC(C(=O)CO)=C2CS1,-7.8,-7.8,0.4525,5.0698,seed999
CC(CN)CNC1(Br)NC(OC(C)(C)N)=C(C(F)(F)C2=CNC(N)=C(F)O2)CO1,-7.8,-7.8,0.1671,5.3959,seed999
CN(C1=NC(Cl)=C(N)C(F)=N1)C1=C(N)C=C(N)C(N)=C1C1=CC(N)=CN1,-7.8,-7.8,0.2961,3.7824,seed999
CCC1C=C(C)C(C(O)(C(=O)F)N(C)C2=CC(C=O)=C(C)C=C2)=CC1=O,-7.6,-8.0,0.4802,4.353,seed999
CCC(N)(CC1=C(C(=O)OCCCN)C=NC(F)(F)O1)NC1(N)C=C(C)CC1,-7.8,-7.8,0.1498,5.0741,seed999
CCOC1NC(N2C(C)=CC(C(Cl)N(C)CN)=C(O)C2(F)C(=O)C=O)O1,-7.6,-7.9,0.1735,5.6193,seed999
CSc1nc(N2C=CC=C(C(C)(N)N)N2)c(C)c(CC(C)=O)c1NC1(C)C=CCC1,-7.8,-7.7,0.2979,4.6562,seed999
CNC1C=CC=C(OC2=C(C)C(C(C)(O)S)=C(C)C(C)=C2CN(C)C)O1,-7.8,-7.7,0.5245,4.6416,seed999
CC1=CC(C2=C(N)C(C)(C3=C(C)C=CC=C3)C(=O)C=C2C(=O)S)=CC=C1,-7.7,-7.8,0.8134,3.4368,seed999
CCC(C)(NC)C1=C(N2CC=CC=C2C)C(C)=C(CC=O)C(F)(CC)N1,-7.7,-7.8,0.5324,4.8854,seed999
COC(C)C1=C(C2CCC=N2)N(C)N(C(=O)C(=O)c2ccccc2)C(F)(S)O1,-7.6,-7.9,0.3516,4.7202,seed999
CCC1=C(C)C(C)=C(CCl)C(N(OC)C2=CC(=O)C(C)=C(C)C2)=C1NC,-7.8,-7.7,0.5464,3.7538,seed999
CCC1=CC2(N)C(=O)C=C(CN)NC2C(C(=C(C)C(N)=O)N2CN=C(N)C2)=C1,-7.6,-7.9,0.368,5.3007,seed999
CNC1N=C(N)C(C)(CCC=O)OC1(C1=NC(C)=CNC1N)N1CCC=N1,-7.8,-7.7,0.446,5.8977,seed999
C#CC(=O)C1=C(N)C(C2=C(C=O)C=CC=C2)=NC(=O)C1(O)N(C)C(C)=O,-7.7,-7.7,0.322,4.0811,seed999
CC1=C(C(=O)F)C(=O)CC(O)=C1N(C(=O)N1CC=C(N)C1)c1ccc(O)cc1,-7.7,-7.7,0.5385,3.7309,seed999
CNC1=C(C2=C(N)C(C)=C(C(C)=C3C=CCC3)C(=S)C2)C(C)(NC)C(C)=CC1,-7.7,-7.7,0.4745,4.9556,seed999
CCOC1=C(C2(CC)C=CC=C2C)C(S)=C(C(=O)C2=NC=CC=C2)CO1,-7.7,-7.7,0.5862,4.1943,seed999
CC1=C(O)C(C)=C(C2=C(C)C(S)=C(N3CC3O)C(=O)C2C)C(O)=C1CO,-7.7,-7.7,0.3137,4.5997,seed999
NC(=O)C1(N)C(F)=C(N)NC(C2(S)CC=CC2=O)=C1C1=CNC(C=O)=CC1,-7.7,-7.7,0.2731,5.4097,seed999
CCNC(F)C1=C(C2(N)NC(C(CN)CCNN)=CC(N)=C2N)N(C(C)C)CC1=O,-7.7,-7.7,0.112,5.2544,seed999
O=CC1(C=O)C2=CCCC2=C(CCO)NN1c1nc(ON=O)nc([SH](=O)=O)n1,-7.7,-7.7,0.152,4.8494,seed999
COC(N)C=S=C(NC(C)=O)C1(Cl)C=CCC(C(F)(C=O)C2C=CCC2)=C1O,-7.8,-7.6,0.1973,5.7632,seed999
CCN1C=C(OC2=NC(=N)CN2)C(CO)(C(=O)c2cnc(Cl)c(N)c2C)NC1,-8.1,-7.3,0.3434,4.871,seed999
C=C(C(=O)C1(OC)CC=CC(C(Cl)NC)=C1F)C1=C(C)C=C(C)C(C)=C1,-7.7,-7.6,0.4488,4.4178,seed999
CN=COc1cc(C2(O)C(O)=CN(C3=CC=CC3)C(C)=C2C)c(C)cc1O,-7.6,-7.7,0.5563,4.5476,seed999
C=C=C1C=C(C2=C(O)CN(CC)C=C2N=O)C=C(CCC)N1C1=C(C)CCS1=O,-7.6,-7.6,0.5038,5.1715,seed999
CC1=C(Cl)C(C(=O)S)(C(C)(O)N(O)C2=C(C(=O)C=O)C(=O)CC(=CN)N2)CC1,-7.6,-7.6,0.1013,5.3399,seed999
COCc1cc(NC2=CCCN2)c(N2C=CN(C)CC2)c(C(C)N)c1C=O,-7.6,-7.6,0.6335,4.4064,seed999
C=Cc1c(CN)c(C(=O)N2CC=C(C)C2)c(Br)c(F)c1C(N)(NC)NC(=O)O,-7.6,-7.6,0.3266,4.3895,seed999
COCC(O)=C1C(=O)NC(N)=C1C(N)(N=C(N)C(=O)OC(C)O)N1CC(N)=C(Br)C=C1C,-7.6,-7.6,0.053,5.1192,seed999
COC1(C=O)C(C(=O)CN)=C(F)C(C(N)CCN)=C(N2C=CCC=C2)[SH]1CO,-7.6,-7.6,0.259,5.5865,seed999
CC1=CCOC(NC2=C(C(C)(N)N)C(OC(=O)F)=C(C(N)=O)C(F)=N2)=C1,-7.6,-7.6,0.3415,4.1018,seed999
CC1(C)C(C=O)CN(C2=NC(N)(C3=CCNC3)C(N)C=C2O)C(S)N1C(=O)Cl,-7.6,-7.6,0.1385,5.7734,seed999
CC1C=CNC(NC2=C(Br)C(NC3=CCCC3)=C(C=O)C(=O)C2OC(=O)O)=C1,-7.6,-7.6,0.2773,5.0468,seed999
CC1=CC(c2nc(N)c(-c3c(O)nc(C(=O)S)c(F)c3O)nc2N)N(C)C1,-7.6,-7.6,0.3838,4.4392,seed999
CCC(C)(C)C(O)(C(=O)Cl)C1=NC2=C(C(N)C#N)COC2(C(N)=O)C(Cl)=N1,-7.6,-7.6,0.5281,5.3612,seed999
CC1=C2C(=CC(C3=CC(C)NC(=S)N3C)=C(C3(C)NCN3)S2=O)C=CC1,-7.6,-7.6,0.6303,5.3533,seed999
CNC(F)(C=O)c1c(C2=CCC=CC2)nnc(NC(=O)C2(N)C=NCC2)c1N,-7.6,-7.6,0.3144,5.1184,seed999
CNC1(C2=CC=CC=C2)C(N)=C(C2=CC=CC(N)=C2)C(=O)C(C)=C1OC,-7.6,-7.6,0.7382,3.3606,seed999
CC1=CC(C2=CC=C(O)C(C3(Cl)CC=CC=C3CC(C)N)=C2C=O)=CC1,-7.6,-7.6,0.5669,4.5873,seed999
CC1C(C2=NC(C3=CCC=C3)=C(CN)C=C2)=CC(C=O)(CN)C(O)=C1F,-7.6,-7.6,0.705,4.6799,seed999
CC1=CC=C(C(=NC2(C=O)CC2)C2=NC=C(N)C(N(C)C(=N)O)=C2)C=C1,-7.6,-7.6,0.4347,3.5535,seed999
CC(=O)C1(C2=CC=CC2)C(C)=C(C)C(C2=CC=CC=C2)=C(CF)N1C#N,-7.6,-7.6,0.74,4.0711,seed999
CC1=CC2(C)C(OC=O)=C(OC3=CC=CC=C3)C(C=N)NC2(N)C=C1N,-7.7,-7.5,0.4696,4.9097,seed999
CCC1=C(NC2=CC(=O)C(C)(N(C)C3=CSC=CC3)C(C)=C2)C=CC=C1,-7.6,-7.6,0.7706,4.1964,seed999
CNN(C1=C(Cl)C=CC(=O)C1(F)C(=O)N1CCC=C1C)c1ccc(O)c(C)c1,-7.6,-7.6,0.5946,4.3508,seed999
CCC1=C2C(N=O)=C(C)N(C)C(NC)=C2C(NC2=CNC=C2)=C(C(C)F)C1,-7.6,-7.6,0.6429,4.6987,seed999
CCCC1=C(C(C)N(C)C=O)C(C)=C(C2(OCNC)C=CCO2)C(C)=N1,-7.7,-7.5,0.4162,4.7116,seed999
CNC1=C(N(C)N)C(=O)C(N2CC=NC2)(C2(O)C=C(CF)C(C)=CC2)C=C1C,-7.6,-7.6,0.476,5.3953,seed999
CC(=O)C1=C(C2(C#N)C(O)=CC(F)=C(C)N2C)C(C=O)=C(c2ccc(C3C=NCC3)cn2)CC1=O,-7.4,-7.7,0.5129,5.0203,seed999
CC1=C(N)OC(c2ccccc2)(C(F)(Br)C(=O)OC2CC=CN2C)N=C1O,-7.7,-7.4,0.5523,4.8226,seed999
CCC(C)(C)C1=C(N)N(C(N)(NC)NC)N(S)C(C(C)(S)OC2(O)C=CC(O)=C2N)=N1,-7.6,-7.5,0.172,5.6111,seed999
CNC1=C(F)C(C2=CC=CC(C)=C2C(C)=O)=NC(C(O)NC)=C1C(=O)Cl,-7.5,-7.6,0.4058,3.6885,seed999
CCN(C=O)C(F)Oc1c(C)c(Cl)c(C(C)O)c(N2CCC(C=O)=C2C)c1N,-7.6,-7.5,0.2941,4.6566,seed999
CNCC1C=CC(OC)(C2=C(C)C=C(C)C(S)=C2C2=CC=CC2)SC1=O,-7.5,-7.5,0.5801,4.8384,seed999
CNc1c(C(=O)C2=C(C=O)C(=O)S(=O)C(N3CC(C)=CC3=O)=C2O)c(C#N)c(N)c(C=O)c1C(=O)F,-7.5,-7.5,0.1509,4.8749,seed999
CNC1=C(S)C(C)C(C=C2CC=C(C)C(N)=C2C(N)S)=C(C2(O)C=CCC2)N1C(C)=O,-7.5,-7.5,0.2199,5.5325,seed999
CCCC1=C(N(C)C2=C(F)C(C(C)=O)=C(NCN)C=N2)C(O)(O)C(C)=C1,-7.5,-7.5,0.4316,3.8763,seed999
CNC1=CC(C=O)=C(N2CNC2N)C(C2=C(F)C=CC=C2C=O)=C1OC,-7.5,-7.5,0.6774,4.0028,seed999
CNC1=C(CN)C(N)=C(C2=C(C)CC=C(N)N2)C(C2=CC(C)C=C2)=C1N,-7.5,-7.5,0.462,4.5633,seed999
NCN(N)C1=C(N)C=C(C(=O)C2(Cl)CC2N)C(C(=O)C2=CNCCO2)=N1,-7.6,-7.4,0.1321,4.9373,seed999
CC1=C(C2([SH]=O)C=CC=CO2)C(O)=C(Cl)C(C#CC=O)=C1NC(C)(N)O,-7.5,-7.5,0.17,5.4838,seed999
C=CC1=C(N)CNC(=C(C2=CC=CC=C2)C(C)(C(C)(C)N)C(N)(N)F)C1,-7.5,-7.5,0.4076,4.3062,seed999
CC(=O)OC(C)(C(N)=O)C1=C(F)CC(F)(C2=C(C(O)=S)C(C(N)(S)C(C)CO)=C(C)C2=O)C1,-7.5,-7.5,0.1452,5.4118,seed999
CC1=C(F)C(N)=C(N)C(N)(CCF)C1(SN)C1=C2CCC(CN)=C2C(O)=NN1,-7.5,-7.5,0.3198,5.4763,seed999
NC(=O)C1=C(S)N=C(F)C(N2NC(C=O)=CC2(F)C(N)(C=O)CF)=C1O,-7.5,-7.5,0.1839,5.2477,seed999
CCNC1=CC(C2(C)C=CC(C(C)N)=C2C)=C(CC)N(CC)C1(N)SC,-7.5,-7.5,0.5913,5.1027,seed999
CC1=C(C2=NC=CC2)C(N)=C(C2=CC(C(N)=O)=CC=C2S)N=C1OCN,-7.4,-7.5,0.4732,3.6287,seed999
COc1c(N)c(N2C=C(C3(C)CCC=N3)C(C)(N)C(OCN)=N2)c(NCN)c(F)c1F,-7.5,-7.4,0.3264,5.152,seed999
CN=CN(C1=C(C(=S)[SH]=O)N(C)C(=O)CC1C)C1(OC)C=C(N2C=CC=C(C)C2C)C=CC1C,-7.5,-7.4,0.1971,5.8813,seed999
CC(=O)C1(C(C)(N)CO)C(=O)C(N)=C(C(C)(F)C2=CC=CC=C2)C=C1C,-7.5,-7.4,0.6955,4.4666,seed999
COC1NC(F)(CN)NC(OCF)=C1C1=C(F)C(C2CC2)=CC(C)=C1C,-7.0,-7.9,0.6711,4.5989,seed999
C=CNC(=O)C1(N(O)C(O)C=O)NC(CC(C)(F)C(C)F)=C(C)C=C1N,-7.4,-7.5,0.2355,5.6269,seed999
CCc1c(N=O)cc(C)c(C(ONC)C(C)(Br)NCN)c1C1=CC(=O)OC1,-7.4,-7.4,0.1348,4.8533,seed999
CC(=O)C1=CCC=CC1=C1C(N)=C(N2C=CSC2)NC(C(=O)C=O)=C1O,-7.4,-7.4,0.5034,4.3222,seed999
CCC1=C(C2=C(C(C)=O)C(C)=CC(N)(N)N2)C(O)(CF)C(N)(O)OC1=O,-7.4,-7.4,0.2546,4.9699,seed999
CNC1=C(C(N)C(F)(C(=O)C(C)=O)C2=CCNC(O)=C2)C=CC(C)=C1C,-7.4,-7.4,0.5789,4.4127,seed999
CCCNC1=C(O)C(C(C)=O)=C(N(C)C2(N)CC(CN)=CC(C3=CCC=N3)=N2)C(=O)C1C,-7.4,-7.4,0.4178,5.1171,seed999
NC1=C(C2=CC(C=O)=C(OC=O)C=C2C2=CNC=N2)C=CC(N)(S)C1=O,-7.4,-7.4,0.3467,4.5196,seed999
CCOC(S)(C(=O)C1(S)C=CCC1)C1=CC(S)(CC2=C(F)OC(=O)NC2C)C(O)=C(CC)N1,-7.4,-7.4,0.1639,5.8758,seed999
CCCC(O)(O)c1c(C)c(OC(=O)CC=O)c(CC)c(O)c1N1C=C(C)CC1,-7.4,-7.4,0.2056,3.8268,seed999
CNC(N)NC1=C(C)N(C2(C3CO3)NC(C)=C(C(C)=O)C(C)=C2Cl)C(C(O)(F)F)=C(Cl)C1C,-7.4,-7.4,0.2631,5.4625,seed999
CC1=C(C(C)(C(=O)C=O)C2=NC(N(C)S)=C(Cl)C=N2)C(N)N(C=O)C=C1,-7.4,-7.4,0.4201,5.059,seed999
CC(=O)NC1=CC(C(C)O)=C(c2nc(N)c(C)cc2N2C=CCC2)OC1(F)S,-7.4,-7.4,0.5731,4.7368,seed999
Cc1cc(-c2c(CF)c(O)c(C(C)N3CC3)c(N(C)C)c2C2=CC(=O)CC2)c(C)cn1,-7.4,-7.4,0.681,3.8406,seed999
CCC1C=CN(C2=C(C)C=C(C)C=C2C2=C([SH]=O)OC(N)(N)C(N)=N2)C=C1,-7.4,-7.4,0.4611,4.4788,seed999
CNC1(C2=C(OC(C)N)C(N)=C(CN3CCCC=C3C)C(F)=C2F)CO1,-7.4,-7.4,0.405,4.656,seed999
CC(=O)C1=C(N(C)CO)C(C2(C)CN(N)C=CN2)=C(C2=CC(Cl)=C(O)C=C2C2CN2)C(C)(C)O1,-7.4,-7.4,0.2307,5.0569,seed999
CNC1=C(C2(NC)C(F)=C(O)C=C(C(N)=O)N2C)C(=O)C2=C(CN)CSC2=C1,-7.4,-7.4,0.4266,4.9259,seed999
CC1=CC(C)(Cl)C(C2=C(C)C(N)=C(N)N(C3(C(=O)C=O)C=CCO3)C2C)=CN1[SH](=O)=O,-6.8,-8.0,0.1768,5.7702,seed999
C=C(C)c1ccc(OCC(C)=O)c(-c2c(C)cncc2O)c1N1C=C(C)CC1,-7.4,-7.4,0.7763,3.3712,seed999
CC1=CC(CN)=C(C)SC1(NC(C)(C)N)C1=CC(S)(N=O)NC(O)=C1O,-7.3,-7.4,0.2112,5.538,seed999
COC(F)(C1=CC(=O)S(=O)C(C)=C1C1=CCC=CO1)C1=C(S)N(C)C=CN1,-7.3,-7.4,0.695,5.4981,seed999
CSC1(C(N)(N)N=C=O)NNC(OC(=O)C2(S)CC=CC2)=C(C(F)=CON)O1,-7.5,-7.2,0.0444,5.6676,seed999
CCC1=CC=CC(NC2=CC(N)=C(N)C(N3C=CC(C)C3)=C2C(C)=O)=N1,-7.4,-7.2,0.5609,3.7351,seed999
CNCC1=C(C)C(=O)C(C(C)(Br)N(C)C)=C(C2=C(C)N(C)C=C(OC=O)O2)C1=O,-7.3,-7.3,0.2621,4.672,seed999
